Date,SiteID,Adjacency,ThawDep_cm,Lat_WGS84,Lon_WGS84,X_UTMz6,Y_UTMz6,Altitude_m
20190908,APEX3,NMR borehole,46,64.696279,-148.3226,436926.8791,7175264.345,133.33
20190908,APEX3,NMR borehole,60,64.696279,-148.3226,436926.8791,7175264.345,133.33
20190908,APEX3,NMR borehole,52,64.696279,-148.3226,436926.8791,7175264.345,133.33
20190908,APEX4,Seismometer,89,64.695948,-148.322557,436928.1596,7175227.425,130.63
20190908,APEX4,Seismometer,85,64.695948,-148.322557,436928.1596,7175227.425,130.63
20190908,APEX4,Seismometer,97,64.695948,-148.322557,436928.1596,7175227.425,130.63
20190908,APEX4,Seismometer,88,64.695948,-148.322557,436928.1596,7175227.425,130.63
20190908,APEX4,Seismometer,89,64.695948,-148.322557,436928.1596,7175227.425,130.63
20190908,APEX4,NMR borehole,65,64.695961,-148.322521,436929.8999,7175228.856,131.11
20190908,APEX4,NMR borehole,58,64.695961,-148.322521,436929.8999,7175228.856,131.11
20190908,APEX4,NMR borehole,73,64.695961,-148.322521,436929.8999,7175228.856,131.11
20190908,APEX4,NMR borehole,70,64.695961,-148.322521,436929.8999,7175228.856,131.11
20190908,APEX4,NMR borehole,66,64.695961,-148.322521,436929.8999,7175228.856,131.11
20190908,APEX5,Seismometer,108,64.695741,-148.322539,436928.5565,7175204.329,131.41
20190908,APEX5,Seismometer,107,64.695741,-148.322539,436928.5565,7175204.329,131.41
20190908,APEX5,Seismometer,78,64.695741,-148.322539,436928.5565,7175204.329,131.41
20190908,APEX5,Seismometer,100,64.695741,-148.322539,436928.5565,7175204.329,131.41
20190908,APEX5,Seismometer,98,64.695741,-148.322539,436928.5565,7175204.329,131.41
20190908,APEX6,Seismometer,87,64.696025,-148.322126,436948.8935,7175235.539,133.2
20190908,APEX6,Seismometer,88,64.696025,-148.322126,436948.8935,7175235.539,133.2
20190908,APEX6,Seismometer,83,64.696025,-148.322126,436948.8935,7175235.539,133.2
20190908,APEX6,Seismometer,88,64.696025,-148.322126,436948.8935,7175235.539,133.2
20190908,APEX6,Seismometer,86,64.696025,-148.322126,436948.8935,7175235.539,133.2
20190908,APEX6,NMR borehole,87,64.696031,-148.322053,436952.4182,7175236.224,131.97
20190908,APEX6,NMR borehole,96,64.696031,-148.322053,436952.4182,7175236.224,131.97
20190908,APEX6,NMR borehole,76,64.696031,-148.322053,436952.4182,7175236.224,131.97
20190908,APEX6,NMR borehole,88,64.696031,-148.322053,436952.4182,7175236.224,131.97
20190908,APEX6,NMR borehole,86,64.696031,-148.322053,436952.4182,7175236.224,131.97
20190908,APEX7,Seismometer,60,64.695877,-148.321758,436966.1106,7175218.739,132.09
20190908,APEX7,Seismometer,55,64.695877,-148.321758,436966.1106,7175218.739,132.09
20190908,APEX7,Seismometer,56,64.695877,-148.321758,436966.1106,7175218.739,132.09
20190908,APEX7,Seismometer,65,64.695877,-148.321758,436966.1106,7175218.739,132.09
20190908,APEX7,Seismometer,59,64.695877,-148.321758,436966.1106,7175218.739,132.09
20190908,APEX7,NMR borehole,63,64.695863,-148.321719,436967.9507,7175217.072,132
20190908,APEX7,NMR borehole,75,64.695863,-148.321719,436967.9507,7175217.072,132
20190908,APEX7,NMR borehole,67,64.695863,-148.321719,436967.9507,7175217.072,132
20190908,APEX7,NMR borehole,65,64.695863,-148.321719,436967.9507,7175217.072,132
20190908,APEX7,NMR borehole,67,64.695863,-148.321719,436967.9507,7175217.072,132
20190908,APEX8,Seismometer,76,64.695796,-148.321285,436988.4722,7175209.17,132.36
20190908,APEX8,Seismometer,68,64.695796,-148.321285,436988.4722,7175209.17,132.36
20190908,APEX8,Seismometer,58,64.695796,-148.321285,436988.4722,7175209.17,132.36
20190908,APEX8,Seismometer,54,64.695796,-148.321285,436988.4722,7175209.17,132.36
20190908,APEX8,Seismometer,64,64.695796,-148.321285,436988.4722,7175209.17,132.36
20190908,APEX9,Seismometer,45,64.695894,-148.320937,437005.2934,7175219.811,131.27
20190908,APEX9,Seismometer,56,64.695894,-148.320937,437005.2934,7175219.811,131.27
20190908,APEX9,Seismometer,54,64.695894,-148.320937,437005.2934,7175219.811,131.27
20190908,APEX9,Seismometer,50,64.695894,-148.320937,437005.2934,7175219.811,131.27
20190908,APEX9,Seismometer,51,64.695894,-148.320937,437005.2934,7175219.811,131.27
20190908,APEX9,NMR borehole,100,64.695892,-148.320929,437005.6645,7175219.517,131.67
20190908,APEX9,NMR borehole,72,64.695892,-148.320929,437005.6645,7175219.517,131.67
20190908,APEX9,NMR borehole,116,64.695892,-148.320929,437005.6645,7175219.517,131.67
20190908,APEX9,NMR borehole,118,64.695892,-148.320929,437005.6645,7175219.517,131.67
20190908,APEX9,NMR borehole,101,64.695892,-148.320929,437005.6645,7175219.517,131.67
